baseline_ns,cam5,cam6
10456661687430,10456661687430,10456676961266
10456661687430,10456661687430,10456676961266,10456674659525
10456674659525,10456676961266,10456674659525
10456674659525,10456695291513,10456676961266,10456674659525
10456676961266,10456695291513,10456676961266
10456676961266,10456695291513,10456676961266,10456708292947
10456695291513,10456695291513,10456709533594,10456708292947
10456708292947,10456709533594,10456708292947
10456708292947,10456728986143,10456709533594,10456708292947
10456709533594,10456728986143,10456709533594
10456709533594,10456728986143,10456709533594,10456741735168
10456728986143,10456728986143,10456742540720,10456741735168
10456741735168,10456742540720,10456741735168
10456741735168,10456761736648,10456742540720,10456741735168
10456742540720,10456761736648,10456742540720
10456742540720,10456761736648,10456742540720,10456774261136
10456761736648,10456761736648,10456775548777,10456774261136
10456774261136,10456775548777,10456774261136
10456774261136,10456795169906,10456775548777,10456774261136
10456775548777,10456795169906,10456775548777
10456775548777,10456795169906,10456775548777,10456808137467
10456795169906,10456795169906,10456808840039,10456808137467
10456808137467,10456808840039,10456808137467
10456808137467,10456808840039,10456808137467
10456829744845,10456829744845,10456842285484
10456829744845,10456829744845,10456842285484
10456829744845,10456829744845,10456842285484,10456840727780
10456840727780,10456842285484,10456840727780
10456840727780,10456861888430,10456842285484,10456840727780
10456861888430,10456861888430,10456879142498
10456861888430,10456861888430,10456879142498
10456861888430,10456861888430,10456879142498,10456874174403
10456874174403,10456879142498,10456874174403
10456874174403,10456896772935,10456879142498,10456874174403
10456896772935,10456896772935,10456909148367
10456896772935,10456896772935,10456909148367
10456909148367,10456928403720,10456909148367
10456909148367,10456928403720,10456909148367
10456928403720,10456928403720,10456941682288
10456928403720,10456928403720,10456941682288
10456961830813,10456961830813,10456975693300
10456961830813,10456961830813,10456975693300
10456975693300,10456994887395,10456975693300
10456975693300,10456994887395,10456975693300
10456994887395,10456994887395,10457009032643
10456994887395,10456994887395,10457009032643
10457029405973,10457029405973,10457042193617
10457029405973,10457029405973,10457042193617
10457042193617,10457061586979,10457042193617
10457042193617,10457061586979,10457042193617
10457061586979,10457061586979,10457075463029
10457061586979,10457061586979,10457075463029
10457075463029,10457094947276,10457075463029
10457075463029,10457094947276,10457075463029
10457094947276,10457094947276,10457110401684
10457094947276,10457094947276,10457110401684
10457110401684,10457129493949,10457110401684
10457110401684,10457129493949,10457110401684
10457129493949,10457129493949,10457142035261
10457129493949,10457129493949,10457142035261
10457142035261,10457161806749,10457142035261
10457142035261,10457161806749,10457142035261
10457161806749,10457161806749,10457175193782
10457161806749,10457161806749,10457175193782
10457175193782,10457194862842,10457175193782
10457175193782,10457194862842,10457175193782
10457194862842,10457194862842,10457209653195
10457194862842,10457194862842,10457209653195
10457209653195,10457228061452,10457209653195
10457209653195,10457228061452,10457209653195
10457228061452,10457228061452,10457241908845
10457228061452,10457228061452,10457241908845
10457241908845,10457261669887,10457241908845
10457241908845,10457261669887,10457241908845
10457261669887,10457261669887,10457275686575
10457261669887,10457261669887,10457275686575
10457275686575,10457294789503,10457275686575
10457275686575,10457294789503,10457275686575
10457294789503,10457294789503,10457311941326
10457294789503,10457294789503,10457311941326
10457311941326,10457331064416,10457311941326
10457311941326,10457331064416,10457311941326
10457331064416,10457331064416,10457343127197
10457331064416,10457331064416,10457343127197
10457343127197,10457362611285,10457343127197
10457343127197,10457362611285,10457343127197
10457362611285,10457362611285,10457381530398
10457362611285,10457362611285,10457381530398
10457381530398,10457394915753,10457381530398
10457381530398,10457394915753,10457381530398
10457394915753,10457394915753,10457411210574
10457394915753,10457394915753,10457411210574
10457411210574,10457428046616,10457411210574
10457411210574,10457428046616,10457411210574
10457428046616,10457428046616,10457443266207
10457428046616,10457428046616,10457443266207
10457443266207,10457461434353,10457443266207
10457443266207,10457461434353,10457443266207
10457461434353,10457461434353,10457474789479
10457461434353,10457461434353,10457474789479
10457474789479,10457494669085,10457474789479
10457474789479,10457494669085,10457474789479
10457494669085,10457494669085,10457509624572
10457494669085,10457494669085,10457509624572
10457509624572,10457528248154,10457509624572
10457509624572,10457528248154,10457509624572
10457528248154,10457528248154,10457540826270
10457528248154,10457528248154,10457540826270
10457561454850,10457561454850,10457575650989
10457561454850,10457561454850,10457575650989
10457575650989,10457594981132,10457575650989
10457575650989,10457594981132,10457575650989
10457594981132,10457594981132,10457608328501
10457594981132,10457594981132,10457608328501
10457608328501,10457628208947,10457608328501
10457608328501,10457628208947,10457608328501
10457628208947,10457628208947,10457641850221
10457628208947,10457628208947,10457641850221
10457628208947,10457628208947,10457641850221,10457640506567
10457640506567,10457641850221,10457640506567
10457640506567,10457661441056,10457641850221,10457640506567
10457641850221,10457661441056,10457641850221
10457641850221,10457661441056,10457641850221,10457675779048
10457661441056,10457661441056,10457677307291,10457675779048
10457675779048,10457677307291,10457675779048
10457675779048,10457677307291,10457675779048
10457699351157,10457699351157,10457707744763
10457699351157,10457699351157,10457710141259,10457707744763
10457707744763,10457710141259,10457707744763
10457707744763,10457728242242,10457710141259,10457707744763
10457728242242,10457728242242,10457742136027
10457728242242,10457728242242,10457742136027
10457728242242,10457728242242,10457742136027,10457741986294
10457741986294,10457742136027,10457741986294
10457741986294,10457742136027,10457741986294
10457762331892,10457762331892,10457774818438
10457762331892,10457762331892,10457780571563,10457774818438
10457774818438,10457780571563,10457774818438
10457774818438,10457794834880,10457780571563,10457774818438
10457780571563,10457794834880,10457780571563
10457780571563,10457794834880,10457780571563,10457807812735
10457794834880,10457794834880,10457814490817,10457807812735
10457807812735,10457814490817,10457807812735
10457807812735,10457829066654,10457814490817,10457807812735
10457814490817,10457829066654,10457814490817
10457814490817,10457829066654,10457814490817,10457840783044
10457829066654,10457829066654,10457842536198,10457840783044
10457840783044,10457842536198,10457840783044
10457840783044,10457861422483,10457842536198,10457840783044
10457842536198,10457861422483,10457842536198
10457842536198,10457861422483,10457842536198,10457873908345
10457861422483,10457861422483,10457875541233,10457873908345
10457873908345,10457875541233,10457873908345
10457873908345,10457894702733,10457875541233,10457873908345
10457875541233,10457894702733,10457875541233
10457875541233,10457894702733,10457875541233,10457908614563
10457894702733,10457894702733,10457911438543,10457908614563
10457908614563,10457911438543,10457908614563
10457908614563,10457929848811,10457911438543,10457908614563
10457911438543,10457929848811,10457911438543
10457911438543,10457929848811,10457911438543,10457941058819
10457929848811,10457929848811,10457943216229,10457941058819
10457941058819,10457943216229,10457941058819
10457941058819,10457943216229,10457941058819
10457966351029,10457966351029,10457976569287
10457966351029,10457966351029,10457976569287
10457976569287,10457995547634,10457976569287
10457976569287,10457995547634,10457976569287
10457995547634,10457995547634,10458008780522
10457995547634,10457995547634,10458008780522
10458028884661,10458028884661,10458040779754
10458028884661,10458028884661,10458040779754
10458063555084,10458063555084,10458076697838
10458063555084,10458063555084,10458076697838
10458097277280,10458097277280,10458108549841
10458097277280,10458097277280,10458108549841
10458108549841,10458127911665,10458108549841
10458108549841,10458127911665,10458108549841
10458127911665,10458127911665,10458146706271
10458127911665,10458127911665,10458146706271
10458146706271,10458161331829,10458146706271
10458146706271,10458161331829,10458146706271
10458161331829,10458161331829,10458175203763
10458161331829,10458161331829,10458175203763
10458175203763,10458194749960,10458175203763
10458175203763,10458194749960,10458175203763
10458194749960,10458194749960,10458208366576
10458194749960,10458194749960,10458208366576
10458208366576,10458227931465,10458208366576
10458208366576,10458227931465,10458208366576
10458227931465,10458227931465,10458240694292
10458227931465,10458227931465,10458240694292
10458261350264,10458261350264,10458273775093
10458261350264,10458261350264,10458273775093
10458261350264,10458261350264,10458275090539,10458273775093
10458261350264,10458261350264,10458275090539,10458273775093
10458261350264,10458261350264,10458275090539,10458273775093
10458273775093,10458275090539,10458273775093
10458273775093,10458294494523,10458275090539,10458273775093
10458275090539,10458294494523,10458275090539
10458275090539,10458294494523,10458275090539
10458275090539,10458294494523,10458275090539,10458308099127
10458294494523,10458294494523,10458308099127
10458294494523,10458294494523,10458308855586,10458308099127
10458294494523,10458294494523,10458308855586,10458308099127
10458294494523,10458294494523,10458308855586,10458308099127
10458308099127,10458308855586,10458308099127
10458308099127,10458328250198,10458308855586,10458308099127
10458308855586,10458328250198,10458308855586
10458328250198,10458328250198,10458342594590
10458328250198,10458328250198,10458342594590
10458342594590,10458362364191,10458342594590
10458342594590,10458362364191,10458342594590
10458362364191,10458362364191,10458375333663
10458362364191,10458362364191,10458375333663
10458375333663,10458395279025,10458375333663
10458375333663,10458395279025,10458375333663
10458395279025,10458395279025,10458408205202
10458395279025,10458395279025,10458408205202
10458408205202,10458427736237,10458408205202
10458408205202,10458427736237,10458408205202
10458427736237,10458427736237,10458443801662
10458427736237,10458427736237,10458443801662
10458443801662,10458462176968,10458443801662
10458443801662,10458462176968,10458443801662
10458462176968,10458462176968,10458475041769
10458462176968,10458462176968,10458475041769
10458475041769,10458494417753,10458475041769
10458475041769,10458494417753,10458475041769
10458494417753,10458494417753,10458508273898
10458494417753,10458494417753,10458508273898
10458508273898,10458527629159,10458508273898
10458508273898,10458527629159,10458508273898
10458527629159,10458527629159,10458541899090
10458527629159,10458527629159,10458541899090
10458541899090,10458560880836,10458541899090
10458541899090,10458560880836,10458541899090
10458560880836,10458560880836,10458575047995
10458560880836,10458560880836,10458575047995
10458575047995,10458594318111,10458575047995
10458575047995,10458594318111,10458575047995
10458594318111,10458594318111,10458608398925
10458594318111,10458594318111,10458608398925
10458608398925,10458628004968,10458608398925
10458608398925,10458628004968,10458608398925
10458628004968,10458628004968,10458641380422
10458628004968,10458628004968,10458641380422
10458641380422,10458661240723,10458641380422
10458641380422,10458661240723,10458641380422
10458641380422,10458661240723,10458641380422
10458641380422,10458661240723,10458641380422,10458675950677
10458661240723,10458661240723,10458676113178,10458675950677
10458675950677,10458694918705,10458676113178,10458675950677
10458676113178,10458694918705,10458676113178
10458676113178,10458694918705,10458676113178,10458707344499
10458694918705,10458694918705,10458710427691,10458707344499
10458707344499,10458710427691,10458707344499
10458707344499,10458729050004,10458710427691,10458707344499
10458710427691,10458729050004,10458710427691
10458710427691,10458729050004,10458710427691,10458741719352
10458729050004,10458729050004,10458741799886,10458741719352
10458741719352,10458741799886,10458741719352
10458741719352,10458741799886,10458741719352
10458762216746,10458762216746,10458774726639
10458762216746,10458762216746,10458779604603,10458774726639
10458774726639,10458779604603,10458774726639
10458774726639,10458795293300,10458779604603,10458774726639
10458795293300,10458795293300,10458809385299
10458795293300,10458795293300,10458809385299
10458795293300,10458795293300,10458809385299,10458808228719
10458808228719,10458827653452,10458809385299,10458808228719
10458809385299,10458827653452,10458809385299
10458809385299,10458827653452,10458809385299,10458845458019
10458827653452,10458827653452,10458845958690,10458845458019
10458845458019,10458861221143,10458845958690,10458845458019
10458845958690,10458861221143,10458845958690
10458845958690,10458861221143,10458845958690,10458876694983
10458861221143,10458861221143,10458880143161,10458876694983
10458876694983,10458894530269,10458880143161,10458876694983
10458880143161,10458894530269,10458880143161
10458880143161,10458894530269,10458880143161,10458908160187
10458894530269,10458894530269,10458908428808,10458908160187
10458908160187,10458908428808,10458908160187
10458908160187,10458928340662,10458908428808,10458908160187
10458908428808,10458928340662,10458908428808
10458908428808,10458928340662,10458908428808,10458942351345
10458928340662,10458928340662,10458945673369,10458942351345
10458942351345,10458960974586,10458945673369,10458942351345
10458945673369,10458960974586,10458945673369
10458945673369,10458960974586,10458945673369,10458973988315
10458960974586,10458960974586,10458975625941,10458973988315
10458973988315,10458975625941,10458973988315
10458973988315,10458975625941,10458973988315
10458999115181,10458999115181,10459007568193
10458999115181,10458999115181,10459010503459,10459007568193
10459007568193,10459010503459,10459007568193
10459007568193,10459027872099,10459010503459,10459007568193
10459027872099,10459027872099,10459042575472
10459027872099,10459027872099,10459042575472
10459042575472,10459061076655,10459042575472
10459042575472,10459061076655,10459042575472
10459081205764,10459095663041,10459081205764
10459081205764,10459095663041,10459081205764
10459116411522,10459127759998,10459116411522
10459116411522,10459127759998,10459116411522
10459127759998,10459127759998,10459142750622
10459127759998,10459127759998,10459142750622
10459165972438,10459165972438,10459180228375
10459165972438,10459165972438,10459180228375
10459180228375,10459194308403,10459180228375
10459180228375,10459194308403,10459180228375
10459194308403,10459194308403,10459212956439
10459194308403,10459194308403,10459212956439
10459212956439,10459228642713,10459212956439
10459212956439,10459228642713,10459212956439
10459228642713,10459228642713,10459241703093
10459228642713,10459228642713,10459241703093
10459241703093,10459260930820,10459241703093
10459241703093,10459260930820,10459241703093
10459260930820,10459260930820,10459275313626
10459260930820,10459260930820,10459275313626
10459275313626,10459295061712,10459275313626
10459275313626,10459295061712,10459275313626
10459295061712,10459295061712,10459308142440
10459295061712,10459295061712,10459308142440
10459308142440,10459327628210,10459308142440
10459308142440,10459327628210,10459308142440
10459327628210,10459327628210,10459341751863
10459327628210,10459327628210,10459341751863
10459341751863,10459360831961,10459341751863
10459341751863,10459360831961,10459341751863
10459360831961,10459360831961,10459378081261
10459360831961,10459360831961,10459378081261
10459378081261,10459394523111,10459378081261
10459378081261,10459394523111,10459378081261
10459394523111,10459394523111,10459408474826
10459394523111,10459394523111,10459408474826
10459408474826,10459427414701,10459408474826
10459408474826,10459427414701,10459408474826
10459427414701,10459427414701,10459441389849
10459427414701,10459427414701,10459441389849
10459462640202,10459462640202,10459474884421
10459462640202,10459462640202,10459474884421
10459474884421,10459494034698,10459474884421
10459474884421,10459494034698,10459474884421
10459494034698,10459494034698,10459508100690
10459494034698,10459494034698,10459508100690
10459508100690,10459527373668,10459508100690
10459508100690,10459527373668,10459508100690
10459527373668,10459527373668,10459541651481
10459527373668,10459527373668,10459541651481
10459541651481,10459560998939,10459541651481
10459541651481,10459560998939,10459541651481
10459560998939,10459560998939,10459575104713
10459560998939,10459560998939,10459575104713
10459575104713,10459594119963,10459575104713
10459575104713,10459594119963,10459575104713
10459594119963,10459594119963,10459608402685
10459594119963,10459594119963,10459608402685
10459608402685,10459627617049,10459608402685
10459608402685,10459627617049,10459608402685
10459627617049,10459627617049,10459642383305
10459627617049,10459627617049,10459642383305
10459642383305,10459660801581,10459642383305
10459642383305,10459660801581,10459642383305
10459660801581,10459660801581,10459674848825
10459660801581,10459660801581,10459674848825
10459674848825,10459693904790,10459674848825
10459674848825,10459693904790,10459674848825
10459674848825,10459693904790,10459674848825
10459674848825,10459693904790,10459674848825,10459706981805
10459693904790,10459693904790,10459708702561,10459706981805
10459706981805,10459708702561,10459706981805
10459706981805,10459727934993,10459708702561,10459706981805
10459708702561,10459727934993,10459708702561
10459708702561,10459727934993,10459708702561,10459740746741
10459727934993,10459727934993,10459742504665,10459740746741
10459740746741,10459742504665,10459740746741
10459740746741,10459761995541,10459742504665,10459740746741
10459742504665,10459761995541,10459742504665
10459742504665,10459761995541,10459742504665,10459773648950
10459761995541,10459761995541,10459780099645,10459773648950
10459773648950,10459780099645,10459773648950
10459773648950,10459796644781,10459780099645,10459773648950
10459780099645,10459796644781,10459780099645
10459780099645,10459796644781,10459780099645,10459807418932
10459796644781,10459796644781,10459809449230,10459807418932
10459807418932,10459809449230,10459807418932
10459807418932,10459827484051,10459809449230,10459807418932
10459809449230,10459827484051,10459809449230
10459809449230,10459827484051,10459809449230,10459840433507
10459827484051,10459827484051,10459840433507
10459840433507,10459848264237,10459840433507
10459840433507,10459861333101,10459848264237,10459840433507
10459848264237,10459861333101,10459848264237
10459848264237,10459861333101,10459848264237,10459873715971
10459861333101,10459861333101,10459875285251,10459873715971
10459873715971,10459875285251,10459873715971
10459873715971,10459875285251,10459873715971
10459899009500,10459899009500,10459910079399
10459899009500,10459899009500,10459910079399
10459899009500,10459899009500,10459910079399,10459907743919
10459907743919,10459910079399,10459907743919
10459907743919,10459928397444,10459910079399,10459907743919
10459928397444,10459928397444,10459941418832
10459928397444,10459928397444,10459941418832
10459928397444,10459928397444,10459941418832,10459941235383
10459941235383,10459941418832,10459941235383
10459941235383,10459941418832,10459941235383
10459961778642,10459961778642,10459973893780
10459961778642,10459961778642,10459975319089,10459973893780
10459973893780,10459975319089,10459973893780
10459973893780,10459975319089,10459973893780
10459995479502,10459995479502,10460007141321
10459995479502,10459995479502,10460008476573,10460007141321
10460007141321,10460008476573,10460007141321
10460007141321,10460027574765,10460008476573,10460007141321
10460027574765,10460027574765,10460042112444
10460027574765,10460027574765,10460042112444
10460065351056,10460065351056,10460075341906
10460065351056,10460065351056,10460075341906
10460096106207,10460096106207,10460109727337
10460096106207,10460096106207,10460109727337
10460109727337,10460127243375,10460109727337
10460109727337,10460127243375,10460109727337
10460127243375,10460127243375,10460141522512
10460127243375,10460127243375,10460141522512
10460163494998,10460163494998,10460175025818
10460163494998,10460163494998,10460175025818
10460175025818,10460193954539,10460175025818
10460175025818,10460193954539,10460175025818
10460193954539,10460193954539,10460208271593
10460193954539,10460193954539,10460208271593
10460208271593,10460227133247,10460208271593
10460208271593,10460227133247,10460208271593
10460227133247,10460227133247,10460241416773
10460227133247,10460227133247,10460241416773
10460241416773,10460261282698,10460241416773
10460241416773,10460261282698,10460241416773
10460261282698,10460261282698,10460275028483
10460261282698,10460261282698,10460275028483
10460275028483,10460293830758,10460275028483
10460275028483,10460293830758,10460275028483
10460293830758,10460293830758,10460308230473
10460293830758,10460293830758,10460308230473
10460308230473,10460327128327,10460308230473
10460308230473,10460327128327,10460308230473
10460327128327,10460327128327,10460341739003
10460327128327,10460327128327,10460341739003
10460341739003,10460360401087,10460341739003
10460341739003,10460360401087,10460341739003
10460341739003,10460360401087,10460341739003
10460341739003,10460360401087,10460341739003,10460373713246
10460360401087,10460360401087,10460373713246
10460360401087,10460360401087,10460375617639,10460373713246
10460360401087,10460360401087,10460375617639,10460373713246
10460360401087,10460360401087,10460375617639,10460373713246
10460373713246,10460375617639,10460373713246
10460373713246,10460393853553,10460375617639,10460373713246
10460393853553,10460393853553,10460408441510
10460393853553,10460393853553,10460408441510
10460428432170,10460428432170,10460440860930
10460428432170,10460428432170,10460440860930
10460440860930,10460460381349,10460440860930
10460440860930,10460460381349,10460440860930
10460460381349,10460460381349,10460479202160
10460460381349,10460460381349,10460479202160
10460479202160,10460497219638,10460479202160
10460479202160,10460497219638,10460479202160
10460497219638,10460497219638,10460510515027
10460497219638,10460497219638,10460510515027
10460510515027,10460527114999,10460510515027
10460510515027,10460527114999,10460510515027
10460527114999,10460527114999,10460541070572
10460527114999,10460527114999,10460541070572
10460541070572,10460560461488,10460541070572
10460541070572,10460560461488,10460541070572
10460560461488,10460560461488,10460574713723
10460560461488,10460560461488,10460574713723
10460574713723,10460593705766,10460574713723
10460574713723,10460593705766,10460574713723
10460593705766,10460593705766,10460608352064
10460593705766,10460593705766,10460608352064
10460608352064,10460627036522,10460608352064
10460608352064,10460627036522,10460608352064
10460627036522,10460627036522,10460643084702
10460627036522,10460627036522,10460643084702
10460643084702,10460660363135,10460643084702
10460643084702,10460660363135,10460643084702
10460660363135,10460660363135,10460675048944
10460660363135,10460660363135,10460675048944
10460675048944,10460693533889,10460675048944
10460675048944,10460693533889,10460675048944
10460675048944,10460693533889,10460675048944
10460675048944,10460693533889,10460675048944,10460706950617
10460693533889,10460693533889,10460708527091,10460706950617
10460706950617,10460708527091,10460706950617
10460706950617,10460727614646,10460708527091,10460706950617
10460708527091,10460727614646,10460708527091
10460708527091,10460727614646,10460708527091,10460742434356
10460727614646,10460727614646,10460745285970,10460742434356
10460742434356,10460745285970,10460742434356
10460742434356,10460745285970,10460742434356
10460765330209,10460765330209,10460773449325
10460765330209,10460765330209,10460774934310,10460773449325
10460773449325,10460774934310,10460773449325
10460773449325,10460793646245,10460774934310,10460773449325
10460774934310,10460793646245,10460774934310
10460774934310,10460793646245,10460774934310,10460813173649
10460793646245,10460793646245,10460813173649
10460813173649,10460827144242,10460814673202,10460813173649
10460813173649,10460827144242,10460813173649
10460827144242,10460827144242,10460843569810,10460844783768
10460827144242,10460827144242,10460843569810,10460844783768
10460827144242,10460827144242,10460843569810,10460844783768
10460843569810,10460843569810,10460844783768
10460843569810,10460864605828,10460843569810,10460844783768
10460844783768,10460864605828,10460844783768
10460864605828,10460864605828,10460875279349
10460864605828,10460864605828,10460875279349
10460864605828,10460864605828,10460876070128,10460875279349
10460864605828,10460864605828,10460876070128,10460875279349
10460864605828,10460864605828,10460876070128,10460875279349
10460875279349,10460876070128,10460875279349
10460875279349,10460876070128,10460875279349
10460898052282,10460898052282,10460908263769
10460898052282,10460898052282,10460908263769
10460898052282,10460898052282,10460908263769,10460906910749
10460898052282,10460898052282,10460908263769,10460906910749
10460898052282,10460898052282,10460908263769,10460906910749
10460906910749,10460908263769,10460906910749
10460906910749,10460926991726,10460908263769,10460906910749
10460908263769,10460926991726,10460908263769
10460908263769,10460926991726,10460908263769
10460908263769,10460926991726,10460908263769,10460940106038
10460926991726,10460926991726,10460940106038
10460926991726,10460926991726,10460941390555,10460940106038
10460926991726,10460926991726,10460941390555,10460940106038
10460926991726,10460926991726,10460941390555,10460940106038
10460940106038,10460941390555,10460940106038
10460940106038,10460960883061,10460941390555,10460940106038
10460941390555,10460960883061,10460941390555
10460941390555,10460960883061,10460941390555
10460941390555,10460960883061,10460941390555,10460973533216
10460960883061,10460960883061,10460973533216
10460960883061,10460960883061,10460975091032,10460973533216
10460960883061,10460960883061,10460975091032,10460973533216
10460960883061,10460960883061,10460975091032,10460973533216
10460973533216,10460975091032,10460973533216
10460973533216,10460993829231,10460975091032,10460973533216
10460975091032,10460993829231,10460975091032
10460975091032,10460993829231,10460975091032
10460975091032,10460993829231,10460975091032,10461006844757
10460993829231,10460993829231,10461006844757
10461006844757,10461026820351,10461006844757
10461006844757,10461026820351,10461006844757
10461006844757,10461026820351,10461006844757
10461006844757,10461026820351,10461040509232,10461006844757
10461026820351,10461026820351,10461040509232
10461026820351,10461026820351,10461040509232,10461041576566
10461026820351,10461026820351,10461040509232,10461041576566
10461026820351,10461026820351,10461040509232,10461041576566
10461040509232,10461040509232,10461041576566
10461040509232,10461060593472,10461040509232,10461041576566
10461041576566,10461060593472,10461041576566
10461060593472,10461060593472,10461073586429
10461060593472,10461060593472,10461073586429
10461060593472,10461060593472,10461074835904,10461073586429
10461060593472,10461060593472,10461074835904,10461073586429
10461060593472,10461060593472,10461074835904,10461073586429
10461073586429,10461093511514,10461074835904,10461073586429
10461073586429,10461093511514,10461074835904,10461073586429
10461073586429,10461093511514,10461074835904,10461073586429
10461074835904,10461093511514,10461074835904
10461074835904,10461093511514,10461074835904,10461106790353
10461093511514,10461093511514,10461106790353
10461093511514,10461093511514,10461108270839,10461106790353
10461093511514,10461093511514,10461108270839,10461106790353
10461093511514,10461093511514,10461108270839,10461106790353
10461106790353,10461108270839,10461106790353
10461106790353,10461126889315,10461108270839,10461106790353
10461108270839,10461126889315,10461108270839
10461108270839,10461126889315,10461108270839
10461108270839,10461126889315,10461108270839,10461141278944
10461126889315,10461126889315,10461141278944
10461126889315,10461126889315,10461141446868,10461141278944
10461126889315,10461126889315,10461141446868,10461141278944
10461126889315,10461126889315,10461141446868,10461141278944
10461141278944,10461160159207,10461141446868,10461141278944
10461141278944,10461160159207,10461141446868,10461141278944
10461141278944,10461160159207,10461141446868,10461141278944
10461141446868,10461160159207,10461141446868
10461141446868,10461160159207,10461141446868,10461173332508
10461160159207,10461160159207,10461173332508
10461160159207,10461160159207,10461174651480,10461173332508
10461160159207,10461160159207,10461174651480,10461173332508
10461160159207,10461160159207,10461174651480,10461173332508
10461173332508,10461174651480,10461173332508
10461173332508,10461193474709,10461174651480,10461173332508
10461174651480,10461193474709,10461174651480
10461193474709,10461193474709,10461208562184
10461193474709,10461193474709,10461208562184
10461193474709,10461193474709,10461208562184,10461210667430
10461193474709,10461193474709,10461208562184,10461210667430
10461193474709,10461193474709,10461208562184,10461210667430
10461208562184,10461226769378,10461208562184,10461210667430
10461208562184,10461226769378,10461208562184,10461210667430
10461208562184,10461226769378,10461208562184,10461210667430
10461208562184,10461226769378,10461208562184
10461208562184,10461226769378,10461208562184,10461240090635
10461226769378,10461226769378,10461240090635
10461226769378,10461226769378,10461241314491,10461240090635
10461226769378,10461226769378,10461241314491,10461240090635
10461226769378,10461226769378,10461241314491,10461240090635
10461240090635,10461241314491,10461240090635
10461240090635,10461260297480,10461241314491,10461240090635
10461241314491,10461260297480,10461241314491
10461241314491,10461260297480,10461241314491
10461241314491,10461260297480,10461241314491,10461273414890
10461260297480,10461260297480,10461273414890
10461260297480,10461260297480,10461274687068,10461273414890
10461260297480,10461260297480,10461274687068,10461273414890
10461260297480,10461260297480,10461274687068,10461273414890
10461273414890,10461274687068,10461273414890
10461273414890,10461293536657,10461274687068,10461273414890
10461274687068,10461293536657,10461274687068
10461274687068,10461293536657,10461274687068
10461274687068,10461293536657,10461274687068,10461306711804
10461293536657,10461293536657,10461306711804
10461293536657,10461293536657,10461308040678,10461306711804
10461293536657,10461293536657,10461308040678,10461306711804
10461293536657,10461293536657,10461308040678,10461306711804
10461306711804,10461308040678,10461306711804
10461306711804,10461327444852,10461308040678,10461306711804
10461308040678,10461327444852,10461308040678
10461327444852,10461327444852,10461341678853
10461327444852,10461327444852,10461341678853
10461327444852,10461327444852,10461341678853,10461341552503
10461327444852,10461327444852,10461341678853,10461341552503
10461327444852,10461327444852,10461341678853,10461341552503
10461341552503,10461360056650,10461341678853,10461341552503
10461341552503,10461360056650,10461341678853,10461341552503
10461341552503,10461360056650,10461341678853,10461341552503
10461341678853,10461360056650,10461341678853
10461341678853,10461360056650,10461341678853,10461373451377
10461360056650,10461360056650,10461373451377
10461360056650,10461360056650,10461374550624,10461373451377
10461360056650,10461360056650,10461374550624,10461373451377
10461360056650,10461360056650,10461374550624,10461373451377
10461373451377,10461393308046,10461374550624,10461373451377
10461373451377,10461393308046,10461374550624,10461373451377
10461373451377,10461393308046,10461374550624,10461373451377
10461374550624,10461393308046,10461374550624
10461374550624,10461393308046,10461374550624,10461406861688
10461393308046,10461393308046,10461406861688
10461393308046,10461393308046,10461409275850,10461406861688
10461393308046,10461393308046,10461409275850,10461406861688
10461393308046,10461393308046,10461409275850,10461406861688
10461406861688,10461426733481,10461409275850,10461406861688
10461406861688,10461426733481,10461409275850,10461406861688
10461406861688,10461426733481,10461409275850,10461406861688
10461406861688,10461426733481,10461406861688
10461406861688,10461426733481,10461440716867,10461406861688
10461426733481,10461426733481,10461440716867
10461426733481,10461426733481,10461440716867,10461440349402
10461426733481,10461426733481,10461440716867,10461440349402
10461426733481,10461426733481,10461440716867,10461440349402
10461440349402,10461460012660,10461440716867,10461440349402
10461440349402,10461460012660,10461440716867,10461440349402
10461440349402,10461460012660,10461440716867,10461440349402
10461440349402,10461460012660,10461440349402
10461440349402,10461460012660,10461473600348,10461440349402
10461460012660,10461460012660,10461473600348
10461460012660,10461460012660,10461473600348,10461473343108
10461460012660,10461460012660,10461473600348,10461473343108
10461460012660,10461460012660,10461473600348,10461473343108
10461473343108,10461493252595,10461473600348,10461473343108
10461473343108,10461493252595,10461473600348,10461473343108
10461473343108,10461493252595,10461473600348,10461473343108
10461473600348,10461493252595,10461473600348
10461473600348,10461493252595,10461473600348,10461506730325
10461493252595,10461493252595,10461506730325
10461493252595,10461493252595,10461507965813,10461506730325
10461493252595,10461493252595,10461507965813,10461506730325
10461493252595,10461493252595,10461507965813,10461506730325
10461506730325,10461526648367,10461507965813,10461506730325
10461506730325,10461526648367,10461507965813,10461506730325
10461506730325,10461526648367,10461507965813,10461506730325
10461507965813,10461526648367,10461507965813
10461507965813,10461526648367,10461507965813,10461539824364
10461526648367,10461526648367,10461539824364
10461526648367,10461526648367,10461541270399,10461539824364
10461526648367,10461526648367,10461541270399,10461539824364
10461526648367,10461526648367,10461541270399,10461539824364
10461539824364,10461541270399,10461539824364
10461539824364,10461560036685,10461541270399,10461539824364
10461541270399,10461560036685,10461541270399
10461541270399,10461560036685,10461541270399
10461541270399,10461560036685,10461541270399,10461573517194
